run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,rank,feature,contribution,method
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,9,PhysHlth,0.0299161459189184,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,10,Fruits,-0.0283883612902695,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,11,DiffWalk,-0.0245226699268562,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,12,HeartDiseaseorAttack,-0.0234122087721269,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,13,BMI,-0.0228901980614689,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,14,PhysActivity,-0.0172034410365985,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,15,MentHlth,0.0115653747659047,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,16,Stroke,-0.0052040971338647,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,17,AnyHealthcare,0.0047491625176147,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,18,Smoker,0.0040216319750187,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,19,Veggies,0.0029418528814276,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,20,NoDocbcCost,-0.002512310146641,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,21,Education,0.0016949994758011,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,1,HighBP,0.4335398416176367,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,2,Age,-0.3675381671865921,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.3391057426938713,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,4,GenHlth,0.2546165752658952,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,5,Sex,0.1497120543105458,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,6,Income,-0.1038453740270571,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,7,CholCheck,0.0458107611316871,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.0451582805420884,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,9,PhysHlth,0.0298654366212861,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,10,Fruits,-0.0284152077734778,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,11,DiffWalk,-0.0245701082360766,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,12,HeartDiseaseorAttack,-0.0234021177618921,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,13,BMI,-0.0228874509501789,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,14,PhysActivity,-0.0172233957379277,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,15,MentHlth,0.0115467101788143,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,16,Stroke,-0.0052201256886771,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,17,AnyHealthcare,0.004751294447873,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,18,Smoker,0.0040246931086278,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,19,Veggies,0.0029198001564806,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,20,NoDocbcCost,-0.0025017568895583,linear_shap_approximation
cdc_seed42_c3_iid_a0p5_calib_f1_optimal,cdc,42,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,21,Education,0.0016961539499594,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,1,HighBP,0.434073935162504,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,2,Age,-0.3732391348440347,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.3480450266131178,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,4,GenHlth,0.2554175732225821,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,5,Sex,0.15465653199814,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,6,Income,-0.1178683980925959,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,7,CholCheck,0.045852652335365,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.0402684607819792,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,9,DiffWalk,-0.0269626838072589,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,10,Fruits,-0.0264974599347798,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,11,PhysHlth,0.0245844677505303,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,12,BMI,-0.0228724530852391,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,13,HeartDiseaseorAttack,-0.0196011494656714,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,14,PhysActivity,-0.0192912491231199,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,15,MentHlth,0.0162876188550914,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,16,Smoker,-0.0110909981013456,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,17,Stroke,-0.006647109956297,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,18,NoDocbcCost,-0.0035841136651195,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,19,AnyHealthcare,0.0033938132042501,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,20,Education,0.0017837710715512,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,21,Veggies,0.0003879420675184,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,1,HighBP,0.4340126821342426,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,2,Age,-0.3735136843701864,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.3480291449957348,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,4,GenHlth,0.2554259154676322,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,5,Sex,0.154789981494633,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,6,Income,-0.1181625377412006,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,7,CholCheck,0.0458859889143776,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.040232805563946,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,9,DiffWalk,-0.0269113822319915,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,10,Fruits,-0.0263050644811778,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,11,PhysHlth,0.0246869033861615,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,12,BMI,-0.0228847609225553,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,13,HeartDiseaseorAttack,-0.0195852170738691,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,14,PhysActivity,-0.0192249789849964,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,15,MentHlth,0.0162735796925492,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,16,Smoker,-0.0111162713821013,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,17,Stroke,-0.0067066404868848,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,18,NoDocbcCost,-0.0036660980046886,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,19,AnyHealthcare,0.003419440350924,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,20,Education,0.0018004514188321,linear_shap_approximation
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,21,Veggies,0.0003360692985983,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,1,HighBP,0.4250909510017535,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,2,Age,-0.371161795828401,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.342224117471629,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,4,GenHlth,0.2570577955228383,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,5,Sex,0.1510852494844432,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,6,Income,-0.0982414500690383,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,7,CholCheck,0.0472386252455322,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.0441305321765546,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,9,PhysHlth,0.0329205150257587,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,10,HeartDiseaseorAttack,-0.0234029554918484,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,11,BMI,-0.0231726715643268,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,12,DiffWalk,-0.0218884835360424,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,13,Fruits,-0.0170195938572543,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,14,PhysActivity,-0.0154139390273341,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,15,MentHlth,0.0139066540777654,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,16,AnyHealthcare,0.0049551447120182,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,17,NoDocbcCost,-0.0042878760643541,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,18,Stroke,-0.0042662183838631,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,19,Smoker,-0.0029487657374331,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,20,Education,0.0015989094212741,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,21,Veggies,-9.501939969761964e-05,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,1,HighBP,0.4251275519583328,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,2,Age,-0.3711045098482605,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.3422836948822831,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,4,GenHlth,0.2570341024916324,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,5,Sex,0.1510756532337807,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,6,Income,-0.0982454970540293,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,7,CholCheck,0.0471825479771738,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.0441367368822233,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,9,PhysHlth,0.0329123902779238,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,10,HeartDiseaseorAttack,-0.0234195129495255,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,11,BMI,-0.023173178745595,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,12,DiffWalk,-0.0219083521415023,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,13,Fruits,-0.0170074073595864,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,14,PhysActivity,-0.0154104109470012,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,15,MentHlth,0.0139060865922342,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,16,AnyHealthcare,0.0049492601897967,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,17,NoDocbcCost,-0.0043005583013727,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,18,Stroke,-0.004278023104479,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,19,Smoker,-0.0029610545339937,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,20,Education,0.0015993424033042,linear_shap_approximation
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,21,Veggies,-9.826754154664134e-05,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,1,HighBP,0.3634641037069367,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,2,Age,-0.3494662537532543,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.2768824860643272,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,4,GenHlth,0.2345410463518768,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,5,Sex,0.1350498048942657,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,6,Income,-0.0857864601693569,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,7,CholCheck,0.0457553919847589,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,8,PhysHlth,0.0392626079651216,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,9,HvyAlcoholConsump,0.0376830083210533,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,10,BMI,-0.021168068301,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,11,Fruits,-0.0192494436443425,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,12,HeartDiseaseorAttack,-0.0154469613792764,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,13,DiffWalk,-0.0107754956120853,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,14,MentHlth,0.0087740366788831,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,15,Smoker,0.0032959134948232,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,16,NoDocbcCost,-0.0028530742644161,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,17,AnyHealthcare,0.0023177856364333,linear_shap_approximation
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,18,Education,0.0009643506852794,linear_shap_approximation
